AI #1,AI #2
3.10870552,3.63767338
3.05141068,3.67521286
2.988922,3.658514
2.92899752,3.63698316
2.86499667,3.56647372
2.779564,3.40343118
2.69426274,3.06068039
2.59338021,2.5370388
2.47987533,2.09669375
2.36406946,1.81718874
2.2787683,1.6994108
2.187846,1.63166308
2.1138854,1.60756838
2.0489974,1.62028956
1.98026347,1.59727967
1.933126,1.59070539
1.89387763,1.602046
1.85992146,1.601027
1.82488072,1.58607054
1.80499351,1.59658933
1.78254235,1.59875882
1.735635,1.59534025
1.758875,1.58906186
1.762721,1.59718108
1.77672422,1.59987652
1.7727139,1.55612481
1.80430317,1.57897031
1.81261969,1.561187
1.83063316,1.56608474
1.86495078,1.550471
1.90377188,1.56608474
1.9496603,1.55582893
2.01786828,1.57371092
2.085879,1.60234189
2.15250945,1.68008244
2.21424174,1.86212385
2.30306029,2.17055583
2.39707232,2.65323925
2.505548,3.06061482
2.6105392,3.29012322
2.68864155,3.4031024
2.79573679,3.43291688
2.83557677,3.45010877
2.92058229,3.43755174
2.98293948,3.429038
3.0187037,3.42345
3.08730078,3.413879
3.12182951,3.446312
3.15078115,3.40277386
3.1902926,3.39353681
3.21205354,3.402445
3.22415018,3.40560079
3.234439,3.42154336
3.23575377,3.41825628
3.23420882,3.47157383
3.22161913,3.485117
3.20544624,3.52104545
3.18450713,3.534917
3.165639,3.5561192
3.1324718,3.59747171
3.0913496,3.62505078
3.03507352,3.65450358
2.976891,3.65463519
2.95470285,3.641125
2.84990883,3.56959653
2.782884,3.40126181
2.69459128,3.064625
2.59489226,2.56921983
2.462092,2.10185456
2.36722517,1.826327
2.27499342,1.690048
2.18774748,1.62860608
2.117567,1.60871887
2.03673649,1.60276914
1.9851613,1.60904765
1.93075919,1.59149432
1.87622571,1.59067249
1.841645,1.59645784
1.81485486,1.59307218
1.788525,1.57660365
1.77705288,1.59839725
1.75407588,1.60556328
1.73001409,1.59790421
1.74112451,1.59103417
1.75049281,1.5844599
1.77669132,1.56799138
1.75841486,1.5707525
1.79930675,1.54376519
1.79230523,1.56762969
1.85206521,1.56006932
1.90304863,1.55845869
1.95607018,1.57256043
2.01181984,1.56302774
2.06832576,1.60983646
2.12502885,1.711376
2.201126,1.85081613
2.25063038,2.16371846
2.38392377,2.64265466
2.480763,3.047729
2.58917284,3.28877544
2.67891169,3.39935517
2.751656,3.4286437
2.81575537,3.47735929
2.89490986,3.4255538
2.96052122,3.43479061
3.023667,3.421642
3.07698464,3.430616
3.11458969,3.404483
3.15304923,3.376674
3.160511,3.39652824
3.1964066,3.41135335
3.212152,3.410367
3.23720026,3.41868353
3.23578668,3.43998432
3.232631,3.4560256
3.20952249,3.48288155
3.19400716,3.57314682
3.15653372,3.5383687
3.13506866,3.57018828
3.12790251,3.59273815
3.092007,3.62955427
3.018638,3.64023757
2.949082,3.65203834
2.89747381,3.62761474
2.82334876,3.59056854
2.76871634,3.406258
2.68170571,3.0745852
2.566853,2.57276988
2.462848,2.10270929
2.36180139,1.8449651
2.260919,1.69783306
2.18958831,1.64918351
2.119605,1.60799575
2.05152845,1.60441279
1.96366346,1.59997511
1.9192214,1.59468281
1.87090051,1.58659649
1.80670285,1.59573472
1.80072021,1.59754264
1.77859783,1.59750974
1.76439738,1.59356523
1.735668,1.58725393
1.73478031,1.58301353
1.7171942,1.57413828
1.73303819,1.58472288
1.75131464,1.57860875
1.77179348,1.570621
1.79194355,1.56217313
1.81212664,1.55993783
1.83737183,1.512932
1.89341736,1.56887889
1.9255656,1.570621
2.00245166,1.57311928
2.07088971,1.60769987
2.13252354,1.682652
2.20052624,1.86811471
2.27222681,2.16713715
2.37064385,2.68295479
2.462092,3.06094337
2.5683322,3.28305578
2.658893,3.38153887
2.73653531,3.39741564
2.81582117,3.41546226
2.874628,3.45517087
2.93724823,3.43271971
3.0060153,3.44202232
3.05476356,3.42361426
3.10870552,3.411682
3.13431239,3.40546918
3.160248,3.39800739
3.18924069,3.40895367
3.20899653,3.428052
3.23023152,3.426211
3.22428179,3.44961572
3.19775438,3.45517087
3.179478,3.48028469
3.16843319,3.50674629
3.16146421,3.5551002
3.13566017,3.54454851
3.09667468,3.5942502
3.04986572,3.61292124
3.00749445,3.63083625
2.93379664,3.65328741
2.8795917,3.63247967
2.81421041,3.57419872
2.74688983,3.41667843
2.68640637,3.08477521
2.57109356,2.585524
2.46376848,2.108199
2.36416817,1.83710885
2.25526524,1.70759583
2.171279,1.64717829
2.10616064,1.62084842
2.023692,1.606363
1.96340048,1.5929817
1.9118253,1.590804
1.86120343,1.59754264
1.81298125,1.61969793
1.78086591,1.59441984
1.76281965,1.59783852
1.7413218,1.59086978
1.72018552,1.60572755
1.7087791,1.57588041
1.7037499,1.56647921
1.72906077,1.56233752
1.752005,1.57772124
1.74470747,1.57998931
1.76752019,1.5646385
1.80643988,1.56085825
1.83385456,1.55714381
1.89387763,1.57058811
1.970928,1.57029235
1.98493123,1.58896327
2.05836582,1.60911334
2.13459444,1.67137158
2.18396735,1.83671439
2.26594853,2.15412
2.34513545,2.621584
2.46475458,3.03343
2.566853,3.271748
2.64972186,3.3737483
2.713098,3.420163
2.79396152,3.44912267
2.86407638,3.43462634
2.92695951,3.43347573
2.991223,3.418618
3.04582262,3.417566
3.11074376,3.410104
3.12767243,3.402511
3.15275335,3.409381
3.18322515,3.41855216
3.19413853,3.412438
3.21271086,3.42492914
3.21586657,3.429334
3.204493,3.45247555
3.20048285,3.47785234
3.18141723,3.50875139
3.142892,3.53807282
3.1198163,3.57495475
3.04832077,3.59208059
3.039051,3.62002158
2.99112439,3.62649727
2.925546,3.64536548
2.86631155,3.63918567
2.79622984,3.576894
2.722532,3.41401577
2.65080667,3.082836
2.540819,2.60107231
2.45121145,2.11713982
2.350921,1.84200668
2.264502,1.72205913
2.175322,1.65953791
2.08584619,1.61970341
2.0144496,1.60375535
1.95838761,1.59483075
1.90275288,1.59083688
1.85065174,1.60497153
1.80568385,1.59866023
1.76189923,1.59806859
1.7372129,1.57252753
1.72189486,1.59626067
1.700923,1.59504437
1.70276368,1.587484
1.69957519,1.57742536
1.70914078,1.575486
1.71528769,1.57890463
1.737443,1.5279541
1.76712573,1.56927335
1.80177212,1.56572318
1.84230244,1.56677508
1.883063,1.56825435
1.92273867,1.58127129
1.97838974,1.60372245
2.031444,1.6125319
2.10385966,1.67551339
2.186071,1.82639277
2.25950575,2.15553355
2.327878,2.62187982
2.42747831,3.036783
2.52402163,3.24012566
2.62257,3.40740871
2.68390822,3.41224074
2.79139757,3.44599986
2.86141372,3.43423176
2.91206861,3.420656
2.97366977,3.42686868
3.03172064,3.420886
3.09614873,3.442395
3.13260317,3.40540361
3.16948485,3.40826321
3.183751,3.4057157
3.19275784,3.41845345
3.20495319,3.430616
3.20206046,3.44310713
3.19673538,3.46056175
3.1796093,3.49537277
3.160741,3.49086928
3.12543726,3.529132
3.1070292,3.56637526
3.09486675,3.60733318
3.045954,3.61183643
2.97034979,3.63247967
2.929129,3.65437222
2.86897421,3.62758183
2.794915,3.56995821
2.72118425,3.40139318
2.63160968,3.09890985
2.542068,2.59896851
2.45042253,2.12108445
2.33944869,1.84861374
2.25796056,1.71160614
2.17042422,1.65740132
2.086931,1.62285352
2.02016926,1.57288921
1.9381882,1.602046
1.90189815,1.5927763
1.84950125,1.59635925
1.80400741,1.59820008
1.76932812,1.59714818
1.71889257,1.59633732
1.70486748,1.59421444
1.702205,1.5529691
1.68728137,1.59441984
1.73543775,1.5811398
1.6930995,1.58386815
1.70973241,1.57696521
1.72837043,1.5666436
1.7590394,1.57160723
1.7988795,1.57459843
1.83842361,1.57749116
1.87044036,1.56894457
1.921851,1.57469714
1.96507692,1.580844
2.02782822,1.60973787
2.09909344,1.67340958
2.17910218,1.85676587
2.2935276,2.160793
2.33517551,2.64235878
2.42498016,3.02514648
2.50778317,3.26734328
2.60281444,3.37959933
2.69942355,3.41904521
2.773647,3.43587542
2.86236715,3.43551373
2.90759826,3.42460036
2.962099,3.42535639
3.016797,3.42078733
3.07935143,3.40369415
3.11380076,3.41125464
3.15584326,3.411682
3.178656,3.41976833
3.188649,3.41723728
3.187137,3.43232536
3.19759,3.45651865
3.18786,3.464112
3.18841887,3.48084354
3.17365956,3.499909
3.139572,3.510395
3.0892458,3.540078
3.061831,3.5825808
3.00739574,3.60730028
2.986424,3.634485
2.94401979,3.64585853
2.8638134,3.62570834
2.79991126,3.57390285
2.70836449,3.42939973
2.624871,3.09526134
2.54325151,2.60311031
2.43839169,2.13117576
2.35867858,1.852657
2.23981571,1.68027973
2.16177917,1.64947927
2.09067822,1.61982942
2.01530433,1.60405111
1.949726,1.60507011
1.89397621,1.59843016
1.85574687,1.59941626
1.78918242,1.597444
1.75236654,1.59589911
1.72192764,1.61690378
1.7037499,1.58998227
1.691949,1.59326935
1.69697833,1.59063971
1.73537207,1.56651211
1.69605792,1.55260754
1.71288812,1.57246184
1.7162081,1.57447791
1.76722431,1.57295489
1.80229807,1.573448
1.84403646,1.55941188
1.87566686,1.56785989
1.90620434,1.567301
1.96017909,1.56851733
2.0302608,1.6125977
2.094064,1.67978668
2.17288947,1.82113338
2.23758054,2.13968945
2.33024478,2.59637165
2.40900469,3.02057719
2.5115304,3.26737618
2.596536,3.36618781
2.69271779,3.41947246
2.77252936,3.42506075
2.84954715,3.43275261
2.90868282,3.432621
2.96463013,3.43866944
3.016567,3.41418028
3.07238269,3.43068171
3.13490415,3.4168098
3.15150428,3.42045856
3.17405415,3.39547634
3.18782735,3.42460036
3.20541358,3.42463326
3.194796,3.45010877
3.187104,3.46506524
3.18384981,3.471278
3.17001081,3.50089526
3.15045238,3.52298474
3.10124373,3.55013657
3.08027172,3.55250335
3.018572,3.602238
2.97117162,3.63941574
2.90818977,3.62948847
2.85779786,3.63760781
2.81877947,3.578406
2.69373679,3.41740155
2.62648177,3.09680629
2.53513217,2.60902715
2.44121861,2.1372242
2.35078955,1.84992862
2.23902678,1.71282232
2.16503334,1.63738263
2.07069254,1.62268913
2.01569867,1.607667
1.9485755,1.59119844
1.89282572,1.60184872
1.83615553,1.58183014
1.80160773,1.60411692
1.75378,1.60704243
1.73224926,1.59313786
1.69503891,1.58685946
1.690667,1.58584046
1.68853045,1.58317792
1.67031968,1.5948472
1.68511176,1.56996357
1.703454,1.572922
1.725675,1.58515012
1.72652972,1.57354653
1.76610672,1.58206022
1.80910242,1.57647216
1.88953853,1.56263328
1.917282,1.57864165
1.97273588,1.56427693
2.02703929,1.609442
2.090514,1.68090427
2.16736722,1.83599114
2.2788012,2.15070152
2.33109951,2.5918026
2.4161706,3.01262236
2.50495625,3.26346445
2.59199977,3.37529325
2.68022656,3.41700721
2.77065587,3.43761754
2.84649014,3.43331146
2.9069078,3.425981
2.97314382,3.421182
3.02156353,3.41943955
3.06623578,3.41342425
3.11199284,3.426737
3.12842846,3.37503028
3.1629436,3.419374
3.17168736,3.425258
3.19157457,3.42693424
3.2051177,3.45227814
3.1912787,3.46733332
3.18052983,3.48422933
3.1618917,3.50096083
3.13713956,3.52916455
3.10564852,3.549808
3.07211971,3.57962251
3.02300978,3.593297
2.966241,3.635504
2.91982627,3.6429987
2.85990167,3.63649
2.794356,3.57347536
2.72450423,3.41621828
2.62118959,3.09979749
2.538748,2.622603
2.438556,2.13768435
2.33826542,1.85512233
2.2502358,1.73228216
2.167696,1.67189753
2.07072544,1.62199891
2.01224732,1.61243331
1.97559571,1.6125319
1.90465939,1.60444558
1.84131634,1.6031965
1.7977289,1.59471571
1.76505482,1.60336089
1.73215067,1.58630061
1.69826031,1.59698379
1.689418,1.58472288
1.6816932,1.58025229
1.6868211,1.57578182
1.69664967,1.56907606
1.71499181,1.57466424
1.73323536,1.59037673
1.759401,1.58403254
1.7894454,1.57699811
1.82106757,1.58469
1.85663438,1.55175292
1.91438925,1.54724956
1.97125673,1.58021951
2.030195,1.60816
2.09189463,1.67130589
2.16335678,1.81107473
2.214176,2.11457586
2.32334185,2.58473516
2.42869473,3.00581813
2.5212605,3.25570679
2.611887,3.36802864
2.68565035,3.41506767
2.76920938,3.421182
2.81900954,3.43143773
2.91213441,3.42808485
2.9774828,3.425718
3.03415322,3.41335845
3.07672167,3.4168427
3.11250234,3.41428971
3.14496279,3.39225483
3.163305,3.41644835
3.182765,3.44105268
3.19851041,3.42068863
3.20160031,3.4550395
3.19252777,3.461055
3.17773581,3.4706533
3.15916324,3.50263739
3.13543,3.52074957
3.09700346,3.541064
3.08106065,3.574626
3.03132629,3.60730028
2.97804165,3.62866664
2.91058946,3.64046764
2.85641742,3.63261127
2.80566382,3.57327819
2.73377419,3.42338419
2.640255,3.10571432
2.53125334,2.62973619
2.429911,2.14886069
2.34431386,1.86028314
2.24977565,1.715715
2.16740012,1.6523391
2.08718848,1.63622117
1.99943566,1.60263765
1.95340753,1.6031636
1.88549542,1.6001066
1.83921254,1.618153
1.775738,1.59843016
1.772155,1.597444
1.74934232,1.59060681
1.71992254,1.58636642
1.69980526,1.573185
1.69461167,1.58225751
1.69595933,1.58521593
1.69448018,1.58870029
1.74073,1.57742536
1.73980963,1.57729387
1.76212931,1.57555175
1.78914952,1.586202
1.81613684,1.56953633
1.84894252,1.5697993
1.914455,1.573185
1.97253871,1.581633
2.03180575,1.61059248
2.09435987,1.67577636
2.152312,1.82642567
2.238665,2.12732983
2.33277583,2.57931137
2.45384121,2.97728562
2.53043151,3.26211667
2.63377929,3.36950779
2.71076417,3.41855216
2.77561927,3.4276576
2.84764075,3.4296298
2.92492151,3.43735456
3.01824331,3.42272687
3.05726171,3.42384434
3.07642579,3.43048453
3.10824537,3.41766453
3.132406,3.42187214
3.16485,3.425225
3.18924069,3.44346857
3.177177,3.4432385
3.20114017,3.446427
3.19058847,3.47117925
3.183521,3.476866
3.167677,3.5002377
3.15268755,3.513715
3.12224865,3.54839444
3.09190822,3.548559
3.04477072,3.57830763
3.0207088,3.62948847
2.93001652,3.622717
2.870815,3.63185525
2.814835,3.58027983
2.7323935,3.42489624
2.65711784,3.13056517
2.5537703,2.64590883
2.43263912,2.15563226
2.34125662,1.8616637
2.25296426,1.71601081
2.15967536,1.65450859
2.095313,1.62505591
2.021813,1.62453
1.95860124,1.603854
1.89427209,1.59790421
1.84476781,1.6074369
1.81472337,1.60161865
1.78112888,1.597444
1.73856056,1.59330225
1.72689128,1.57985783
1.71160614,1.58018661
1.70381558,1.57676792
1.7296524,1.58140278
1.71686554,1.60480714
1.73267663,1.59494579
1.732578,1.57821429
1.76574516,1.57328355
1.78974116,1.57134426
1.828628,1.57568324
1.86626565,1.57410538
1.91537547,1.5780828
1.979606,1.5843941
2.047354,1.60648358
2.09567475,1.67607224
2.1696353,1.82520938
2.2482965,2.127297
2.33386064,2.57980442
2.44095564,3.00585079
2.54683447,3.26984143
2.64564586,3.342882
2.71270347,3.40869069
2.78669715,3.424699
2.857502,3.43811059
2.928307,3.42746019
2.99181485,3.41901231
3.04283118,3.43508649
3.08349323,3.41348982
3.11813974,3.41654682
3.143385,3.41102457
3.17950535,3.42834234
3.18609333,3.43809414
3.20541358,3.45727468
3.19384265,3.45201516
3.20137024,3.45990443
3.189175,3.494551
3.17112851,3.50474119
3.160807,3.50694346
3.13404942,3.54645514
3.10173678,3.57771587
3.06022024,3.59385586
3.00739574,3.618608
2.94924617,3.64102626
2.881531,3.630146
2.82137632,3.58189058
2.74922371,3.40842772
2.65484977,3.120112
2.56451917,2.636935
2.45564914,2.15010977
2.348357,1.86409616
2.25079465,1.71015978
2.17387581,1.65828884
2.069542,1.62055254
2.03413963,1.6064508
1.97523415,1.60414982
1.91724908,1.60073113
1.85584545,1.59727967
1.81824064,1.59984362
1.78175354,1.59047532
1.77300966,1.59392679
1.74316251,1.60444558
1.72840333,1.58347368
1.70559061,1.5761106
1.72034991,1.59083688
1.72419584,1.57897031
1.73678553,1.57571614
1.75782311,1.54090536
1.79486918,1.55185151
1.79319274,1.58120561
1.81018722,1.56437552
1.87924981,1.57233036
1.91682184,1.57584763
1.9308579,1.58505154
2.03058958,1.61312366
2.10169029,1.673048
2.23186088,1.82241535
2.260919,2.121117
2.362656,2.57645154
2.44595218,3.00003266
2.56271124,3.25287986
2.65537572,3.36326218
2.73827744,3.42486334
2.798695,3.43301558
2.87676477,3.43742037
2.94313216,3.42588234
3.00088739,3.43087888
3.05275846,3.4255867
3.09141517,3.41835475
3.1278367,3.41750026
3.15472579,3.43850517
3.18746567,3.427
3.18776155,3.431602
3.20334268,3.42811775
3.205019,3.451292
3.20593929,3.47249413
3.18437576,3.48186255
3.19118023,3.50174975
3.16978073,3.52699518
3.14627767,3.54520583
3.116759,3.55638218
3.074092,3.59872079
3.03175354,3.62077761
2.95128441,3.62915969
2.90973473,3.62958717
2.83856821,3.56956363
2.76003838,3.443929
2.66796541,3.12185431
2.575301,2.614155
2.46958661,2.16601944
2.34520125,1.860053
2.26312137,1.72468889
2.172528,1.66298938
2.09708834,1.64119577
2.02858424,1.60931051
1.96852839,1.6125977
1.92214692,1.59994221
1.87609422,1.5970825
1.831948,1.59741116
1.80801773,1.59037673
1.78040576,1.59261191
1.75926948,1.59879172
1.74441171,1.58150148
1.75762594,1.58169866
1.73888934,1.592842
1.7370156,1.57893753
1.744839,1.57597911
1.75723147,1.5727905
1.78796613,1.57653785
1.80433607,1.57246184
1.84746325,1.56700516
1.84654284,1.5676626
1.92569709,1.5770309
1.96849549,1.5864979
2.03870869,1.61088836
2.11921072,1.66420567
2.19172478,1.83060026
2.27758479,2.089725
2.384351,2.573493
2.45864034,3.00417447
2.56783915,3.252091
2.67214012,3.36622071
2.755535,3.42052436
2.83472228,3.423483
2.90013623,3.41158342
2.9627893,3.421116
3.00532484,3.43847227
3.05634141,3.4169085
3.10173678,3.42003131
3.13694215,3.42289114
3.164883,3.421116
3.1796422,3.413194
3.19164038,3.43094468
3.19469738,3.43768334
3.20252085,3.44803786
3.21711564,3.46059465
3.21619534,3.49777246
3.22132325,3.49856138
3.18082571,3.526798
3.17458,3.55013657
3.12688351,3.57199621
3.0923028,3.60920668
3.066663,3.63875818
3.0071,3.64171672
2.95204043,3.63172364
2.85592437,3.58777452
2.77193785,3.43104315
2.68384242,3.12721229
2.58588552,2.64551425
2.48089433,2.15632248
2.37692213,1.86281419
2.27482367,1.71808171
2.17012835,1.6586833
2.11257076,1.62097991
2.030162,1.61249912
1.9767791,1.60267055
1.93296158,1.5947814
1.91787362,1.62081552
1.86048031,1.62489152
1.75082159,1.58662939
1.808938,1.59254622
1.734123,1.59241474
1.78020859,1.59034383
1.7674545,1.56845152
1.75976253,1.59534025
1.7465483,1.57956207
1.75417447,1.58452559
1.76699424,1.57574892
1.7967428,1.56559169
1.81732023,1.55951059
1.84378171,1.5707525
1.88424623,1.55786693
1.92362618,1.62663376
1.96622741,1.57486141
2.03157568,1.6115787
2.12545633,1.66877472
2.21710157,1.81833923
2.291391,2.11178184
2.38514,2.563303
2.48592377,2.97817326
2.5830586,3.24893522
2.682922,3.36454415
2.773647,3.42680287
2.85668039,3.42170787
2.929622,3.42565227
2.97117162,3.42581677
3.01413441,3.45168662
3.06446075,3.42824912
3.10771942,3.41325974
3.15068245,3.40928245
3.181483,3.41855216
3.1923635,3.3885076
3.17425132,3.422661
3.20488763,3.43281841
3.21494627,3.44481635
3.21925235,3.475584
3.25241971,3.484821
3.22106028,3.50444531
3.20153475,3.53501582
3.14880872,3.54599476
3.14239883,3.58373141
3.10627317,3.60089016
3.06732059,3.63149357
3.01163626,3.63994169
2.94684672,3.64178252
2.867528,3.58238363
2.76256943,3.43564534
2.69426274,3.12902021
2.5979495,2.65346932
2.49424,2.16095734
2.38543582,1.8689611
2.28537536,1.72113872
2.19162631,1.65470588
2.10310364,1.62213039
2.04873443,1.61118424
1.979343,1.60046816
1.91580272,1.59432125
1.902194,1.58452559
1.86610126,1.570128
1.82974565,1.59977794
1.79740024,1.583901
1.81284976,1.59415686
1.7894454,1.59441984
1.78379154,1.58912754
1.76987052,1.58902347
1.76965141,1.56502748
1.77171946,1.59483075
1.80275822,1.56855011
1.8008188,1.56690657
1.82755971,1.563644
1.85308421,1.570621
1.89193821,1.55826139
1.92898417,1.57025945
1.981907,1.58166575
2.03992486,1.60681236
2.11750126,1.68133163
2.21670723,1.8165971
2.29868841,2.105076
2.399505,2.556959
2.50042,2.98961234
2.57957435,3.24834371
2.700015,3.368193
2.78761744,3.40823054
2.87226129,3.42792058
2.94687963,3.442614
2.987969,3.41352272
3.02905822,3.42824912
3.08145523,3.41086
3.11054635,3.4209516
3.15295053,3.42006421
3.1805954,3.40471315
3.19259357,3.39869761
3.19828033,3.39511466
3.2217834,3.43485641
3.219121,3.44583535
3.23200655,3.46355319
3.229081,3.49363065
3.2314477,3.50622034
3.20870066,3.52443123
3.188156,3.55122137
3.161563,3.57719
3.14151144,3.59517074
3.11636472,3.62304568
3.03089881,3.64372182
2.97426152,3.624492
2.89251018,3.573114
2.805105,3.42305541
2.72414279,3.15574479
2.60103941,2.649919
2.506567,2.16131878
2.39171433,1.8238945
2.29093075,1.71975815
2.20786476,1.65427852
2.11944079,1.58833861
2.07033086,1.60986936
1.99666631,1.58692515
1.95209277,1.61549032
1.91383052,1.57985783
1.865181,1.59570181
1.84789062,1.59330225
1.83165216,1.596688
1.802561,1.597707
1.82156062,1.58981788
1.78454757,1.59599769
1.7894125,1.58298063
1.80302119,1.57821429
1.79569089,1.57496
1.79358721,1.56407964
1.80834639,1.55464554
1.865674,1.56690657
1.85742331,1.56700516
1.89831519,1.5562892
1.939503,1.54494858
1.99124253,1.5770967
2.062146,1.60375535
2.12903929,1.68113434
2.21608257,1.80745888
2.30769515,2.09524751
2.40768981,2.53736734
2.51586962,2.98602939
2.61234713,3.25393176
2.71983647,3.36977077
2.800536,3.41562653
2.8734448,3.42969561
2.94556475,3.42404175
3.00831628,3.425455
3.04309416,3.424206
3.09203982,3.43462634
3.12974334,3.42101741
3.152096,3.42772317
3.175139,3.41325974
3.18115425,3.41260242
3.22313118,3.41750026
3.233157,3.45224547
3.20012116,3.45319867
3.25347161,3.46680737
3.23907375,3.48133659
3.22635269,3.505037
3.22441316,3.52791548
3.2061367,3.55128717
3.15913033,3.58672261
3.152885,3.60881233
3.09854841,3.63481379
3.042634,3.60937119
2.972026,3.63353157
2.90825558,3.57551336
2.82492661,3.43666434
2.72719979,3.13852
2.62263584,2.65356779
2.50567937,2.1550076
2.39927483,1.86975
2.30503249,1.71643817
2.20569515,1.64119577
2.13163614,1.62288642
2.06152153,1.607404
2.000019,1.62226188
1.954328,1.60490584
1.90120792,1.596688
1.88539684,1.58301353
1.86961854,1.59234893
1.83599114,1.60040247
1.82751036,1.58754981
1.817386,1.59619486
1.79904377,1.56956911
1.79756463,1.57637346
1.79947114,1.57883883
1.80095029,1.5749929
1.79204226,1.572396
1.81672859,1.5560919
1.83418322,1.56562459
1.86041462,1.56710386
1.89861107,1.56789267
1.95422935,1.56989789
2.00324059,1.5770309
2.064907,1.62219608
2.11641669,1.66861045
2.22896814,1.80992424
2.30693913,2.09896183
2.40032649,2.52517223
2.53733444,2.97883058
2.63762522,3.26750755
2.729205,3.37233472
2.81204081,3.41943955
2.87584424,3.432588
2.94987082,3.43876815
3.00548935,3.43127346
3.065381,3.42203641
3.102986,3.42391014
3.115543,3.41654682
3.15959072,3.4266057
3.180694,3.425192
3.21366429,3.39928937
3.2314806,3.41746736
3.2365756,3.40928245
3.244695,3.43380451
3.24137473,3.470522
3.233354,3.47620869
3.243643,3.519073
3.2345047,3.50832415
3.219351,3.55352235
3.19597936,3.58294249
3.14963055,3.60332274
3.10532,3.63017869
3.04243684,3.64355755
2.97837043,3.635734
2.915849,3.58563781
2.84481382,3.43788052
2.73735714,3.13704085
2.63259578,2.66727519
2.50078154,2.1716404
2.394114,1.86281419
2.31492686,1.722355
2.19419026,1.64132726
2.16555929,1.62111139
2.0743084,1.60579336
2.00902581,1.58962071
1.9569577,1.59507728
1.91175961,1.64283931
1.89565265,1.59031093
1.86613417,1.59997511
1.85781777,1.59875882
1.837043,1.60276914
1.821462,1.59534025
1.81837213,1.59195447
1.81169927,1.58764839
1.805125,1.58209312
1.81459188,1.586991
1.836024,1.56690657
1.80193651,1.57397389
1.824782,1.54646063
1.84325576,1.56309354
1.90107644,1.56115413
1.9506793,1.54876161
2.00731659,1.56887889
2.07240176,1.59990942
2.14077425,1.66144443
2.21943545,1.81511784
2.31706333,2.09981656
2.423008,2.54377747
2.54213381,2.96167159
2.63361478,3.254326
2.73886919,3.38015819
2.81601834,3.39347124
2.88636327,3.447709
2.9775486,3.43738747
3.00969672,3.43548083
3.07501245,3.4265728
3.10969186,3.41920948
3.155449,3.41365433
3.14193869,3.39347124
3.17244339,3.40731
3.21517634,3.40921664
3.226517,3.421905
3.28118229,3.42285824
3.23831773,3.442154
3.253636,3.45737338
3.24558234,3.48071218
3.24025726,3.50720644
3.23581958,3.51608181
3.22871923,3.54757261
3.19062138,3.58340263
3.16172719,3.614006
3.116792,3.63458347
3.05410624,3.64727187
2.98750854,3.63455081
2.927551,3.583041
2.869073,3.44507933
2.75001264,3.14831567
2.64032054,2.69426274
2.51383162,2.183014
2.40160871,1.83204663
2.30167961,1.71837759
2.22015858,1.65266788
2.15559936,1.59987652
2.097154,1.62512171
2.02694082,1.61394536
1.97115815,1.62032247
1.92428362,1.636298
1.87648869,1.63495016
1.88322723,1.639092
1.8647207,1.63541043
1.83539951,1.63001955
1.82534087,1.62909913
1.81498635,1.62587774
1.81787908,1.6251545
1.80108178,1.63018382
1.82737887,1.62088132
1.82570243,1.61828446
1.831192,1.62558186
1.8291539,1.58837152
1.86189377,1.60881746
1.91705191,1.60516882
1.94650459,1.60710824
2.01530433,1.61657512
2.07555747,1.63804007
2.15010977,1.705262
2.22768617,1.83779907
2.31706333,2.12871051
2.43326378,2.56461787
2.547459,2.969265
2.65987921,3.227043
2.74892783,3.31513834
2.82127786,3.38574624
2.89645481,3.40231347
2.964926,3.407573
3.019131,3.40392423
3.084085,3.39945388
3.0882597,3.38364267
3.14499569,3.37499738
3.16524458,3.366155
3.176125,3.375129
3.2080102,3.36477447
3.24538517,3.382032
3.25504947,3.39744854
3.2491982,3.46243548
3.25334,3.432654
3.245188,3.44718313
3.24203229,3.47242856
3.240849,3.49800253
3.22510338,3.52650213
3.20028543,3.53892756
3.15143847,3.572029
3.10624027,3.60818768
3.05561829,3.61509085
2.98990822,3.60164642
2.91742682,3.55792713
2.83876538,3.41086
2.74445724,3.10739088
2.63778949,2.65083957
2.52247667,2.18702435
2.40512586,1.89746058
2.28997731,1.74571013
2.19754314,1.6814959
2.13881016,1.64639759
2.08318377,1.64172173
2.018723,1.62893474
1.967608,1.6336025
1.9035089,1.62150586
1.93526256,1.64836168
1.87823081,1.649052
1.85909975,1.614833
1.84207237,1.64359534
1.8292526,1.61664081
1.81702447,1.625779
1.80759037,1.62692964
1.80887234,1.62219608
1.81284976,1.61650944
1.8125211,1.61716676
1.83428192,1.608686
1.84762764,1.60579336
1.8903439,1.61704624
1.91536725,1.59380352
1.95153391,1.60681236
2.02335787,1.61078978
2.0793705,1.64280641
2.11211038,1.69378984
2.24645567,1.835531
2.32298017,2.10961223
2.42494726,2.58802223
2.540063,2.973078
2.66132545,3.22346
2.73985529,3.33042359
2.81930542,3.4098084
2.86733055,3.40487766
2.96154022,3.399651
3.01515341,3.37766
3.065414,3.39715266
3.107095,3.38170314
3.14936757,3.3696723
3.17888618,3.36109281
3.18013525,3.356195
3.20870066,3.36914635
3.22263813,3.3777914
3.24476051,3.405305
3.27286577,3.406061
3.26425338,3.41677713
3.25166368,3.43748617
3.24788332,3.489686
3.24459624,3.48777938
3.221422,3.51913881
3.20081139,3.54619217
3.14036083,3.573344
3.15143847,3.58902359
